,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
1979,494.7499999925494,0.0,-0.3434495048263797,-0.3908776166344385,-0.8539655300120114,-172.65213283405842,-172.65213283405842,-172.65213283405842,0.3563362495635087,0.3563362495635087,0.3563362495635087
1980,495.0,0.0,-0.3413777328873361,-0.3911773854996413,-0.8546587017999452,-172.67632464527523,-172.67632464527523,-172.67632464527523,0.3563400479241789,0.3563400479241789,0.3563400479241789
1981,495.2499999962747,0.0,-0.33930430393701,-0.3914753080751817,-0.8553476909989661,-172.70051645647516,-172.70051645647516,-172.70051645647516,0.3563438456144591,0.3563438456144591,0.3563438456144591
1982,495.4999999925494,0.0,-0.3372292280358498,-0.3917713829083175,-0.8560324942970619,-172.72470826767506,-172.72470826767506,-172.72470826767506,0.3563476426343521,0.3563476426343521,0.3563476426343521
1983,495.75,0.0,-0.335152515251316,-0.392065608555332,-0.856713108402605,-172.74890007889186,-172.74890007889186,-172.74890007889186,0.3563514389838606,0.3563514389838606,0.3563514389838606
1984,495.9999999962747,0.0,-0.3330741756595252,-0.3923579835812917,-0.8573895300438131,-172.7730918900918,-172.7730918900918,-172.7730918900918,0.3563552346629791,0.3563552346629791,0.3563552346629791
1985,496.2499999925494,0.0,-0.3309942193443713,-0.3926485065601783,-0.8580617559690397,-172.7972837012917,-172.7972837012917,-172.7972837012917,0.3563590296717104,0.3563590296717104,0.3563590296717104
1986,496.5,0.0,-0.3289126563957441,-0.3929371760751386,-0.8587297829473429,-172.82147551250847,-172.82147551250847,-172.82147551250847,0.3563628240100572,0.3563628240100572,0.3563628240100572
1987,496.7499999962747,0.0,-0.3268294969120601,-0.3932239907181197,-0.8593936077676665,-172.8456673237084,-172.8456673237084,-172.8456673237084,0.356366617678014,0.356366617678014,0.356366617678014
1988,496.9999999925494,0.0,-0.3247447510010779,-0.3935089490897637,-0.8600532272385922,-172.86985913490832,-172.86985913490832,-172.86985913490832,0.3563704106755836,0.3563704106755836,0.3563704106755836
1989,497.25,0.0,-0.3226584287755538,-0.3937920498000134,-0.8607086381897155,-172.89405094612513,-172.89405094612513,-172.89405094612513,0.3563742030027687,0.3563742030027687,0.3563742030027687
