solar_pow,time
106.94273190671015,61052.75
107.10247206466708,61052.760416666664
107.26099833804778,61052.770833333336
107.41830020182499,61052.78125
107.574367602741,61052.791666666664
107.72919095768573,61052.802083333336
107.88276115405873,61052.8125
108.03506954634545,61052.822916666664
108.1861079551436,61052.833333333336
108.33586866393196,61052.84375
108.48434441612511,61052.854166666664
108.63152841120365,61052.864583333336
108.77741430080638,61052.875
108.92199618446315,61052.885416666664
109.06526860394322,61052.895833333336
109.20722653920477,61052.90625
109.34786540132902,61052.916666666664
109.48718102752582,61052.927083333336
109.62516967424014,61052.9375
109.76182801053476,61052.947916666664
109.89715311120553,61052.958333333336
110.0311424491699,61052.96875
110.16379388818513,61052.979166666664
110.2951056745978,61052.989583333336
110.42507642939482,61053.0
110.55370513982969,61053.010416666664
110.68099115065195,61053.020833333336
110.8069341557842,61053.03125
110.93153418830644,61053.041666666664
111.0547916122103,61053.052083333336
111.17670711273412,61053.0625
111.2972816865518,61053.072916666664
111.41651663258641,61053.083333333336
111.53441354203483,61053.09375
111.6509742881367,61053.104166666664
111.7662010167199,61053.114583333336
111.88009613592534,61053.125
111.99266230617684,61053.135416666664
112.103902429447,61053.145833333336
112.21381963998931,61053.15625
112.32241729316003,61053.166666666664
